"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002503","GO:0002503","peptide antigen assembly with MHC class II protein complex","8/2016","16/18860",0.5,4.67757936507936,5.09116855062915,9.81417908578221e-05,0.00122926751599882,0.000864321882465521,"HLA-DQB1/HLA-DRB1/HLA-DQA1/HLA-DOA/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-DMB",8
"GO:0007158","GO:0007158","neuron cell-cell adhesion","8/2016","16/18860",0.5,4.67757936507936,5.09116855062915,9.81417908578221e-05,0.00122926751599882,0.000864321882465521,"NRXN3/NLGN4X/ASTN1/NLGN1/NINJ2/CDK5R1/NRXN1/NLGN3",8
"GO:0035150","GO:0035150","regulation of tube size","34/2016","163/18860",0.208588957055215,1.9513828026098,4.22031738318949,9.93342284840057e-05,0.00124157285158022,0.000872974003078533,"CD38/ATP1A2/NOS1/COMP/CALCA/ITGA4/ADRA1A/EDN3/AVPR2/EDN2/ADORA2A/APOE/PER2/NTS/EDNRB/HTR7/ADD3/ADRA2A/EDNRA/CBS/LOC102724560/GPER1/SVEP1/SERPINF2/NPR1/FGG/LEP/OXTR/SLC8A1/KCNMB2/TNF/HBB/GJA5/ADRA2B",34
"GO:0002639","GO:0002639","positive regulation of immunoglobulin production","17/2016","59/18860",0.288135593220339,2.69555421038472,4.51262441236466,9.95526871730071e-05,0.00124167824170215,0.000873048104921619,"TFRC/TBX21/PTPRC/CD37/TGFB1/HPX/CD86/TNFSF4/SASH3/EPHB2/IL33/RBP4/IL21/IL2RG/ATAD5/TNFRSF4/TNF",17
"GO:0051966","GO:0051966","regulation of synaptic transmission, glutamatergic","20/2016","76/18860",0.263157894736842,2.46188387635756,4.41781586283114,0.000102859132879579,0.00128021724965068,0.000900145630451985,"ATP1A2/SYT1/HOMER2/GRIN2D/KMO/PLPPR4/ADORA2A/DRD2/HOMER1/CDK5/NLGN1/GRIK1/NRXN1/NPY2R/PRKN/RELN/GRM7/NLGN3/TNF/FRRS1L",20
"GO:0007215","GO:0007215","glutamate receptor signaling pathway","18/2016","65/18860",0.276923076923077,2.59065934065934,4.44421101198873,0.000110769381663745,0.00137577433696652,0.00096733367578534,"HOMER2/GRIN2D/GRIA2/GRIA3/EPHB2/SSTR1/GRID2/HOMER1/GRIA1/NLGN1/GRIK1/PRNP/CDK5R1/NRXN1/GRID1/GRM7/NLGN3/FRRS1L",18
"GO:0010971","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","11/2016","29/18860",0.379310344827586,3.54850848385331,4.75149600776294,0.000112298213642109,0.00139183865629381,0.000978628810929465,"CDC7/CCNB1/DTL/CHEK1/CDC25C/CDC25A/STOX1/WEE1/CDK1/RCC2/RAD51B",11
"GO:0006261","GO:0006261","DNA-templated DNA replication","35/2016","171/18860",0.204678362573099,1.91479857050032,4.15731065376453,0.000117763230349494,0.00145651928415525,0.00102410701750749,"DBF4/BRCA1/RAD51/POLQ/POLD1/MCM10/MCM2/MCM6/ORC1/CDC45/CDC6/CDC7/GINS1/CCNE1/TIMELESS/E2F8/BRCA2/TICRR/PARP1/EME1/DONSON/TONSL/LRWD1/E2F7/TK1/FEN1/CDK1/SETMAR/EXO1/CCNE2/POLD4/ATAD5/GEN1/BLM/WDHD1",35
"GO:0002673","GO:0002673","regulation of acute inflammatory response","15/2016","49/18860",0.306122448979592,2.863824101069,4.51938145685351,0.000118874212194279,0.00146719069413899,0.00103161029327592,"OSM/PIK3CG/IL1B/CCR7/F12/EDNRB/PTGES/FCGR1A/ADAM8/FCER1G/DNASE1L3/NPY5R/FUT7/SPN/TNF",15
"GO:0034765","GO:0034765","regulation of monoatomic ion transmembrane transport","56/2016","318/18860",0.176100628930818,1.64744933612858,4.02831143617511,0.000120081392341282,0.00147900248233679,0.00103991539113097,"CFTR/MCUB/CD4/ATP1A2/FHL1/BAK1/VMP1/KCNAB2/BAX/TESC/NOS1/MMP9/CORO1A/CEMIP/TGFB1/GRIN2D/PIK3CG/CALCA/TCIRG1/PTPN6/RGS4/KCNIP2/CRHR1/KCNJ5/EDN3/F2RL3/FXYD6/CXCL9/ATP1B1/OSR1/ANK2/EDNRA/KCNJ16/THY1/GRIA1/KCNJ6/LRRC38/GPER1/CXCL10/CXCL11/KCNAB1/SLC26A5/P2RY6/PRNP/GNB2/GPR35/KCNIP1/SLC8A1/LRRC55/STAC3/KCNIP4/TRDN/CXCR3/NOS1AP/DMD/FXYD1",56
"GO:0001558","GO:0001558","regulation of cell growth","69/2016","414/18860",0.166666666666667,1.55919312169312,3.98008976405583,0.000122118374450125,0.00150096430301276,0.00105535717409682,"SEMA3F/CD38/TNFRSF12A/SEMA3G/BRCA1/IGF1/PRDM11/FHL1/TNC/SYT1/JADE1/ARHGAP4/LTBP4/PAK5/SMAD7/WFDC1/SGK3/TGFB1/TGFBR1/CXCL12/TMEM97/HYAL1/FN1/RGS4/P3H1/PTCH2/KIF14/SPP1/SOCS2/EPHX2/INHBA/APOE/BST2/PLXNA3/PPT1/RERG/IGFBPL1/KIAA0319/SEMA6D/SEMA7A/ERBB2/CRABP2/SFRP2/IGFBP1/CDKN2A/PTPRJ/MMP14/SCGB3A1/FRZB/PI16/SOX17/CDK5/DCSTAMP/FAM107A/NPR1/LPAR3/CFL1/SPHK1/ZC3H12D/RGMA/SLIT3/WT1/PRKN/NRG3/MAPT/TRPV2/MEG3/PLXNA4/CSNK2A3",69
"GO:0002825","GO:0002825","regulation of T-helper 1 type immune response","12/2016","34/18860",0.352941176470588,3.30182072829132,4.64744122165748,0.000124149984023004,0.0015164766643471,0.00106626421684828,"SLC11A1/TBX21/IL12RB1/JAK3/IL12B/TNFSF4/CD80/IL1B/HAVCR2/IL33/IL18/LGALS9",12
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","12/2016","34/18860",0.352941176470588,3.30182072829132,4.64744122165748,0.000124149984023004,0.0015164766643471,0.00106626421684828,"TENM1/PIK3CG/EZH2/SASH1/FGF2/PIK3R5/ERBB2/FGF18/NEK10/RASGRP1/TNF/PIK3R6",12
"GO:0050869","GO:0050869","negative regulation of B cell activation","12/2016","34/18860",0.352941176470588,3.30182072829132,4.64744122165748,0.000124149984023004,0.0015164766643471,0.00106626421684828,"HMGB3/FOXP3/TNFAIP3/INHBA/CDKN2A/SAMSN1/LAPTM5/MNDA/CTLA4/CD300A/INPP5D/TBC1D10C",12
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","46/2016","247/18860",0.186234817813765,1.74225628172997,4.06233886184897,0.000125105424665572,0.00152499643427394,0.00107225463267356,"LTF/CD6/SPI1/ABCB1/TREM2/MMP9/SLC7A5/PYCARD/LILRB1/SERPINE1/PTPN6/SASH1/LY86/IL12B/CD86/PLSCR4/KMO/TNFSF4/MMP8/TNFAIP3/CD80/CXCL6/IL1B/IRF5/EPHB2/HMGCS2/PTPN22/CMPK2/HAVCR2/EDNRB/TLR2/CXCL9/IRF8/MTDH/ANKRD1/IL18/CCL28/CYRIB/GBP5/CCR5/NOD2/CXCL10/PTAFR/CXCL8/TNF/TIFAB",46
"GO:2000403","GO:2000403","positive regulation of lymphocyte migration","14/2016","44/18860",0.318181818181818,2.97664141414141,4.54122012875308,0.000125416181086182,0.00152563881189611,0.00107270630086492,"CORO1A/PYCARD/CXCL12/ITGA4/CCL21/ADAM8/JAM2/LGALS9/CXCL10/P4HB/SPN/CCL5/CCL4/CCL3",14
"GO:0070670","GO:0070670","response to interleukin-4","13/2016","39/18860",0.333333333333333,3.11838624338624,4.58139862799821,0.000127835708808893,0.001551878255602,0.00109115576372272,"MCM2/PTPRC/RPL3/CORO1A/JAK3/TUBA1B/LEF1/IL2RG/DCSTAMP/CCL11/PARP14/CD300LF/RUFY4",13
"GO:0002260","GO:0002260","lymphocyte homeostasis","21/2016","83/18860",0.253012048192771,2.36696787148594,4.31783684637032,0.000128657433512495,0.00155865316993006,0.0010959193376636,"CD74/BAK1/FOXP3/BAX/TNFSF13B/CORO1A/TGFB1/JAK3/TCIRG1/TNFAIP3/GPAM/SASH3/NCKAP1L/DOCK10/SKIL/PMAIP1/CCNB2/AIM2/IL7R/LGALS9/LAT",21
"GO:1901890","GO:1901890","positive regulation of cell junction assembly","27/2016","120/18860",0.225,2.10491071428571,4.2006354432596,0.000134755061684353,0.00162918594003659,0.00114551229919601,"MYOC/SYNDIG1/CBLN1/LRRC4B/EPHB2/ADGRB3/CBLN2/NTRK2/PTPRJ/GRID2/THY1/EPHB1/ARMCX5-GPRASP2/SLITRK5/IL1RAPL1/NLGN1/HOPX/LRRC15/CFL1/LRRN3/IRX3/NRXN1/CLDN5/FLRT2/THBS2/AGRN/NLGN3",27
"GO:0097306","GO:0097306","cellular response to alcohol","26/2016","114/18860",0.228070175438596,2.13363269284322,4.20003064450716,0.000140771604687082,0.00169845250389802,0.0011942149665076,"CFTR/BRCA1/TNC/RAD51/SPI1/LRP6/MAP4K1/UCP1/GPLD1/TNFSF4/KLF9/ADCY7/INHBA/CCR7/CCL21/DRD2/AKR1C2/LRP8/GPR155/ADCY1/P2RY6/GRAMD1C/PTGDR2/AKR1C3/BLM/CES1",26
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","34/2016","166/18860",0.204819277108434,1.91611684834576,4.10143443111479,0.00014424370767211,0.00173679999950613,0.0012211778359892,"CD38/CD4/BAK1/LPAR2/LRP6/BAX/NOS1/PIK3CG/CALCA/ADRA1A/CCRL2/CXCR4/CCR7/EDNRB/ITGAV/ACKR2/EDNRA/CCL28/CXCR5/CCR5/GPER1/CDK5/RIC3/CD52/LPAR3/SAA1/GPR35/CCR8/SLC8A1/CCR4/NPY2R/CXCR3/NMB/CD24",34
"GO:0032890","GO:0032890","regulation of organic acid transport","19/2016","72/18860",0.263888888888889,2.46872244268078,4.31964126565221,0.000145983561119528,0.00175061828263417,0.00123089373942781,"ATP1A2/SLC7A5/KMO/RGS4/IL1B/ADORA2A/PER2/EPRS1/THBS1/CLTRN/PTGES/PLA2R1/NPY5R/LEP/IRS2/CYP4A11/GRM7/CES1/TNF",19
"GO:0060760","GO:0060760","positive regulation of response to cytokine stimulus","19/2016","72/18860",0.263888888888889,2.46872244268078,4.31964126565221,0.000145983561119528,0.00175061828263417,0.00123089373942781,"CD74/TREM2/HPX/IFIH1/MMP8/CXCR4/ZBP1/TLR2/NLRC5/TSLP/LAPTM5/C1QTNF4/PARP14/CDK5R1/PRKN/IRF7/CD300LF/MMP12/IKBKE",19
"GO:0045638","GO:0045638","negative regulation of myeloid cell differentiation","24/2016","102/18860",0.235294117647059,2.20121381886088,4.20832350309617,0.000150434797470718,0.0018003451875443,0.00126585769275914,"LTF/HMGB3/CLDN18/HOXA9/LILRB1/HOXA5/ZBTB16/CALCA/GPR68/HOXA7/INHBA/TNFAIP6/MEIS2/PRDM16/MEIS1/TMEM178A/YPEL4/INPP5D/GPR171/LILRB4/H4C14/H4C9/CCL3/H4C1",24
"GO:0043383","GO:0043383","negative T cell selection","7/2016","13/18860",0.538461538461538,5.03739316239316,5.03771485412022,0.000151061135995183,0.00180418875960308,0.00126856018297709,"CD74/PTPRC/ZAP70/CCR7/DOCK2/SPN/CD3E",7
"GO:0007492","GO:0007492","endoderm development","22/2016","90/18860",0.244444444444444,2.28681657848324,4.23338477535794,0.000154994243307076,0.00184743138393434,0.00129896491260535,"LAMA3/COL11A1/ITGB5/MMP9/TGFB1/COL12A1/ITGA4/FN1/MMP8/INHBA/HOXC11/COL5A1/ITGAV/COL6A1/COL8A1/MMP14/ITGB2/EOMES/TBX20/SOX17/NR0B1/COL5A2",22
"GO:0060350","GO:0060350","endochondral bone morphogenesis","17/2016","61/18860",0.278688524590164,2.60717538381473,4.34953463339476,0.000156496748582246,0.00186158707770269,0.00130891805602306,"COMP/DLX5/COL1A1/RUNX2/MMP13/COL2A1/SERPINH1/FGF18/MMP14/NPR2/CBS/LOC102724560/ALPL/POC1A/COL3A1/THBS3/SCX",17
"GO:0002524","GO:0002524","hypersensitivity","9/2016","21/18860",0.428571428571429,4.0093537414966,4.77348918527026,0.000158558330776063,0.00187855080470558,0.00132084558218473,"CCR7/FCGR2A/FCGR1A/FCER1G/FUT7/SPN/FCGR3A/IGHG1/FCGR1BP",9
"GO:0051383","GO:0051383","kinetochore organization","9/2016","21/18860",0.428571428571429,4.0093537414966,4.77348918527026,0.000158558330776063,0.00187855080470558,0.00132084558218473,"NDC80/SMC4/CENPA/CENPF/CENPK/DLGAP5/CENPE/NUF2/KNTC1",9
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","29/2016","134/18860",0.216417910447761,2.02462390428808,4.11790526420748,0.000160394218090772,0.00189650123470529,0.00133346687840097,"IGF1/OPN3/ACACB/SORBS1/SLC5A1/CLIP3/IL1B/RTN2/GPC3/EDNRA/SLC25A27/PID1/HK2/SLC2A6/KLF15/AQP7/AQP3/PRKCB/SLC27A4/SLC50A1/SLC26A5/LEP/SLC2A4/TRARG1/IRS2/CERS1/TNF/AQP1/AQP7B",29
"GO:0002520","GO:0002520","immune system development","40/2016","208/18860",0.192307692307692,1.79906898656899,4.00899225314296,0.000166676924074931,0.00196293620544023,0.00138017859755065,"FOXP3/POLQ/BCL3/FGF10/TFRC/TBX21/PTPRC/SIX4/TGFB1/HOXA3/TGFBR1/NKX3-2/ARTN/TNFSF4/TNFAIP3/SIX1/IDO1/BARX1/HAVCR2/LEF1/CDKN2B/CCNB2/CXCR5/ADAR/FLVCR1/ICOS/HAND2/IL7R/LGALS9/EXO1/ATAD5/CACNB4/NKX2-5/CCR4/LILRB4/PDCD1/CD3E/LTA/LTB/HLA-B",40
"GO:0071805","GO:0071805","potassium ion transmembrane transport","40/2016","208/18860",0.192307692307692,1.79906898656899,4.00899225314296,0.000166676924074931,0.00196293620544023,0.00138017859755065,"ATP1A2/FHL1/KCNAB2/SLC1A3/KCNK2/SLC17A7/PKD2L1/KCNA1/SLC12A7/RGS4/KCNIP2/KCNJ5/EDN3/KCNK1/KCNH5/ATP1B1/ANK2/SLC12A9/KCNK13/KCNJ16/SLC24A2/KCNJ6/LRRC38/KCNT2/KCNAB1/KCNK3/KCND3/PRNP/GNB2/KCNIP1/KCNA4/LRRC55/KCNH8/KCNQ3/KCNIP4/ABCB8/KCNMB2/NOS1AP/SLC12A8/AQP1",40
"GO:0051044","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","8/2016","17/18860",0.470588235294118,4.40242763772176,4.85534743072796,0.00016801545922177,0.00196694533647347,0.00138299749550134,"SH3D19/GPLD1/IL1B/APOE/ADRA2A/ADAM8/RGMA/TNF",8
"GO:0070341","GO:0070341","fat cell proliferation","8/2016","17/18860",0.470588235294118,4.40242763772176,4.85534743072796,0.00016801545922177,0.00196694533647347,0.00138299749550134,"FGF10/TREM2/E2F1/E2F3/PER2/COL6A1/PID1/SLC2A4",8
"GO:1902969","GO:1902969","mitotic DNA replication","8/2016","17/18860",0.470588235294118,4.40242763772176,4.85534743072796,0.00016801545922177,0.00196694533647347,0.00138299749550134,"RAD51/MCM2/MCM6/CDC45/GINS1/BRCA2/TK1/CDK1",8
"GO:0015698","GO:0015698","inorganic anion transport","35/2016","174/18860",0.201149425287356,1.88178480204342,4.04260248802964,0.000168578755439316,0.00196963952995501,0.00138489183530239,"CFTR/SLC4A1/CLCA4/SLC11A1/SLC4A7/TG/PACC1/ANO8/SLC1A3/KCNK2/ABCB1/APOL1/SLC6A2/SLC17A7/SLC12A7/ANO3/ADAMTS8/KCNK1/TTYH3/SLC20A1/GLRA3/SLC12A9/ANO4/GABRA2/SLC25A27/RACGAP1/SLC4A2/TTYH1/SLC26A5/NMUR1/P2RY6/GABRD/SLC12A8/SLC5A8/FXYD1",35
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","43/2016","229/18860",0.187772925764192,1.75664552575033,3.98542007753679,0.000169243425549933,0.00197350519102802,0.00138760985673557,"LTF/CD6/SPI1/ABCB1/MMP9/SLC7A5/PYCARD/LILRB1/SERPINE1/PTPN6/SASH1/LY86/IL12B/CD86/PLSCR4/KMO/TNFSF4/MMP8/TNFAIP3/CD80/CXCL6/IL1B/EPHB2/HMGCS2/PTPN22/CMPK2/HAVCR2/EDNRB/TLR2/CXCL9/IRF8/MTDH/ANKRD1/IL18/CCL28/GBP5/CCR5/NOD2/CXCL10/PTAFR/CXCL8/TNF/TIFAB",43
"GO:0045471","GO:0045471","response to ethanol","28/2016","128/18860",0.21875,2.04644097222222,4.10969529949661,0.000170442223834699,0.00197446117318688,0.00138828202637187,"CD4/BAK1/TNC/CASP8/SPI1/CLDN18/TGFB1/RGS4/CRHR1/ADCY7/CAT/CDO1/HMGCS2/RBP4/FGF2/DRD2/GRIA1/LHX8/CA3/CDK1/LEP/PENK/SLC2A4/CLDN5/MT-CO2/MT-CYB/MT-ND4/TNF",28
"GO:0002063","GO:0002063","chondrocyte development","12/2016","35/18860",0.342857142857143,3.20748299319728,4.52215947625729,0.000170667923233005,0.00197446117318688,0.00138828202637187,"COL11A1/SMAD7/COMP/MSX2/RUNX2/SULF1/SFRP2/SERPINH1/FGF18/POC1A/CHST11/SULF2",12
"GO:0002719","GO:0002719","negative regulation of cytokine production involved in immune response","12/2016","35/18860",0.342857142857143,3.20748299319728,4.52215947625729,0.000170667923233005,0.00197446117318688,0.00138828202637187,"FOXP3/TBX21/SMAD7/LILRB1/TGFB1/JAK3/TGFB3/BST2/CD96/LILRB4/HLA-F/TNF",12
"GO:0045730","GO:0045730","respiratory burst","13/2016","40/18860",0.325,3.04042658730159,4.46913154321751,0.000170995284281407,0.00197446117318688,0.00138828202637187,"SLC11A1/GRN/TREM2/PIK3CG/RAC2/JCHAIN/SLAMF8/CD52/CLEC7A/CYBC1/IGHA2/IGHA1/CD24",13
"GO:0070633","GO:0070633","transepithelial transport","13/2016","40/18860",0.325,3.04042658730159,4.46913154321751,0.000170995284281407,0.00197446117318688,0.00138828202637187,"CFTR/PARP12/CLDN18/ACTB/SLC1A3/PKP1/ABCB1/SLC5A1/GPLD1/ABCG2/EDNRB/P2RY6/AQP1",13
"GO:0048562","GO:0048562","embryonic organ morphogenesis","54/2016","308/18860",0.175324675324675,1.64019016697588,3.91896123402288,0.000176665623275808,0.00203595938558787,0.00143152261478643,"ALX4/COL11A1/FGF10/HOXA9/TBX15/SIX4/DLX5/HOXA2/HOXA3/HOXA5/TGFBR1/CDH23/NKX3-2/FOLR1/SOBP/MDFI/TBX18/SPARC/HYAL1/OTX1/MFAP2/HOXA7/HOXC11/STIL/RUNX2/SIX1/EPHB2/MICAL2/SPRY2/RBP4/COL2A1/LRIG3/OSR1/EDNRA/ZIC1/MMP14/VANGL2/FLVCR1/FRZB/HAND2/TBX20/SOX17/CTHRC1/STOX1/SIX2/CHST11/TPRN/SOX11/NECTIN3/NKX2-5/HMX3/PAX5/HOXA4/TIFAB",54
"GO:0032722","GO:0032722","positive regulation of chemokine production","19/2016","73/18860",0.26027397260274,2.43490432702761,4.2494980606263,0.000177815552481228,0.00204522479818875,0.00143803730646809,"CD74/HMOX1/PYCARD/TGFB1/OAS3/TNFSF4/IL1B/POSTN/HAVCR2/IL33/TLR2/TSLP/IL18/MCOLN2/LGALS9/CLEC7A/LPL/TLR7/TNF",19
"GO:0006909","GO:0006909","phagocytosis","46/2016","251/18860",0.183266932270916,1.71449124138367,3.94234139258508,0.000184180498497928,0.00211432059634903,0.0014866199050962,"ITGAL/SLC11A1/MSR1/PTPRC/SIRPG/TREM2/IL2RB/SRPX/CORO1A/PYCARD/CSK/TGFB1/BIN2/GZMK/LEPR/NCKAP1L/C4BPA/GPR18/MASP1/ADORA2A/DOCK2/MYO1G/TLR2/THBS1/ITGAV/IRF8/FCGR2A/IL2RG/GSN/PTPRJ/FCGR1A/COLEC12/FCER1G/ITGB2/TUB/CD300A/RAB31/P2RY6/CLEC7A/LEP/SPHK1/CD300LF/PEAR1/TGM2/PLPP4/FCGR1BP",46
"GO:0034103","GO:0034103","regulation of tissue remodeling","21/2016","85/18860",0.247058823529412,2.31127450980392,4.19174723678237,0.000184793490618659,0.0021172463498789,0.00148867705926782,"CD38/PDK4/CLDN18/CSK/TGFB1/CALCA/IL12B/LEPR/TNFAIP3/SPP1/PPARG/IL21/IL18/ADAM8/HAND2/SLC4A2/DCSTAMP/YPEL4/INPP5D/LEP/RUFY4",21
"GO:0051235","GO:0051235","maintenance of location","42/2016","223/18860",0.188340807174888,1.76195814648729,3.95983895189878,0.000187029428349106,0.00213871949787218,0.00150377524697266,"CD4/ATP1A2/ASPM/PTPRC/PGR/BAX/KDELR3/PLCB4/CORO1A/CEMIP/TGFB1/PTPN6/MDFI/PCK1/CCR7/F2RL3/APOE/KDELR2/CCL21/PLCB2/FGF2/CXCL9/TRPM2/ANK2/DRD2/THY1/HK2/CCR5/GPER1/CDK5/CXCL10/CXCL11/P2RY6/LCK/SLC8A1/GP1BA/TRDN/CXCR3/ERO1A/RYR3/DMD/CCL3",42
"GO:0051937","GO:0051937","catecholamine transport","17/2016","62/18860",0.274193548387097,2.56512416794675,4.27042203686281,0.00019438713873289,0.00221856518183174,0.00155991629924036,"SYT1/ACTB/CHGA/SLC6A2/STX1A/CXCL12/ADORA2A/SLC22A3/CHRNA6/DRD2/ADRA2A/SLC18A2/SNCG/NPY2R/PRKN/TGM2/ADRA2B",17
"GO:0002716","GO:0002716","negative regulation of natural killer cell mediated immunity","10/2016","26/18860",0.384615384615385,3.59813797313797,4.58626958232469,0.000201418309088801,0.00228997123717883,0.00161012328459853,"LILRB1/TGFB1/HAVCR2/CD96/INPP5D/LGALS9/TIGIT/HLA-F/HLA-A/HLA-B",10
"GO:0051315","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","10/2016","26/18860",0.384615384615385,3.59813797313797,4.58626958232469,0.000201418309088801,0.00228997123717883,0.00161012328459853,"NDC80/BIRC5/CDCA8/CENPE/KIF2C/NUF2/SKA1/SKA3/CDK1/AURKB",10
"GO:0060541","GO:0060541","respiratory system development","43/2016","231/18860",0.186147186147186,1.74143647357933,3.92253784946139,0.000206524919126545,0.00234352269074114,0.0016477763524209,"IGF1/TNC/CLDN18/FGF10/PGR/ADAMTS2/SIX4/TGFB1/DLX5/HOXA5/AIMP2/TIMELESS/LOX/HSD11B1/TGFB3/ID1/SIX1/EDN2/ALDH1A2/HMGCS2/SPRY2/RBP4/FGF2/LEF1/FGF7/COL6A1/GPC3/THRB/SAV1/FGF18/MMP14/SIM2/VANGL2/YWHAZ/COL3A1/HOPX/SOX11/CCBE1/WT1/MME/ADAMTSL2/TNF/MMP12",43
"GO:1903532","GO:1903532","positive regulation of secretion by cell","54/2016","310/18860",0.174193548387097,1.62960829493088,3.86688546604327,0.000209131814582584,0.0023685580226288,0.00166537918085627,"CFTR/CD38/TMEM132A/IGF1/SYT1/C1QTNF3/TREM2/PCK2/MYOM1/TGFB1/STX1A/TFR2/CXCL12/GPLD1/SDC1/KMO/SPP1/ECRG4/TGFB3/GPR68/INHBA/EDN3/IL1B/ADORA2A/PPARG/TLR2/RBP4/PTGES/ANKRD1/TCF7L2/DRD2/ADAM8/FCER1G/ABCG1/ITGB2/CADPS/GPER1/CDK5/APBB1/PRKCB/NLGN1/FGG/C2CD2L/LEP/SOX11/NPY2R/PRKN/IRS2/HYAL3/RUFY4/HLA-DRB1/NMB/HLA-F/DOC2B",54
"GO:0051307","GO:0051307","meiotic chromosome separation","6/2016","10/18860",0.6,5.61309523809524,5.04799273583743,0.000212372638792546,0.0023822422262812,0.0016750008104096,"CHFR/TTK/NCAPH/ZWINT/ESPL1/KNL1",6
"GO:0070344","GO:0070344","regulation of fat cell proliferation","6/2016","10/18860",0.6,5.61309523809524,5.04799273583743,0.000212372638792546,0.0023822422262812,0.0016750008104096,"FGF10/TREM2/E2F1/E2F3/PER2/PID1",6
"GO:0002701","GO:0002701","negative regulation of production of molecular mediator of immune response","14/2016","46/18860",0.304347826086957,2.84722222222222,4.33949775775072,0.000213160713413863,0.0023822422262812,0.0016750008104096,"FOXP3/TBX21/SMAD7/LILRB1/TGFB1/JAK3/TGFB3/BST2/IL33/CD96/FCRL3/LILRB4/HLA-F/TNF",14
"GO:0048483","GO:0048483","autonomic nervous system development","14/2016","46/18860",0.304347826086957,2.84722222222222,4.33949775775072,0.000213160713413863,0.0023822422262812,0.0016750008104096,"SEMA3F/SOX8/SOX10/FN1/NRP2/SIX1/PLXNA3/EDNRB/EDNRA/HAND2/NAV2/INSM1/SOX11/PLXNA4",14
"GO:0050432","GO:0050432","catecholamine secretion","14/2016","46/18860",0.304347826086957,2.84722222222222,4.33949775775072,0.000213160713413863,0.0023822422262812,0.0016750008104096,"SYT1/CHGA/STX1A/CXCL12/ADORA2A/CHRNA6/DRD2/ADRA2A/SLC18A2/SNCG/NPY2R/PRKN/TGM2/ADRA2B",14
"GO:0050919","GO:0050919","negative chemotaxis","14/2016","46/18860",0.304347826086957,2.84722222222222,4.33949775775072,0.000213160713413863,0.0023822422262812,0.0016750008104096,"SEMA3F/SEMA3G/SEMA5B/SEMA6A/NRP2/PLXNA3/SEMA6D/ITGAV/SEMA7A/SLIT3/FLRT2/NRG3/DPP4/PLXNA4",14
"GO:0150077","GO:0150077","regulation of neuroinflammatory response","14/2016","46/18860",0.304347826086957,2.84722222222222,4.33949775775072,0.000213160713413863,0.0023822422262812,0.0016750008104096,"IGF1/GRN/CST7/PTPRC/TREM2/MMP9/MMP8/IL1B/IL33/IL18/SPHK1/TNF/CCL5/CCL3",14
"GO:1905952","GO:1905952","regulation of lipid localization","36/2016","183/18860",0.19672131147541,1.84035909445746,3.95201757852273,0.000217567105794091,0.00242689948953711,0.00170640020016061,"ABCB4/MSR1/ACACB/APOB/TREM2/TMEM97/SPP1/ECRG4/CRHR1/LRAT/IL1B/APOE/APOC1/PPARG/HILPDA/EPRS1/THBS1/ITGAV/EGF/ABCA8/SURF4/PTGES/PLA2R1/ABCA5/ABCG1/LEP/LPL/PRKN/IRS2/CYP4A11/NMB/CES1/TNF/APOC2/YJEFN3/IKBKE",36
"GO:0002637","GO:0002637","regulation of immunoglobulin production","20/2016","80/18860",0.25,2.33878968253968,4.15137087488764,0.000219660560163659,0.00244103990918713,0.00171634260404885,"FOXP3/TFRC/TBX21/PTPRC/CD37/TGFB1/HPX/CD86/TNFSF4/SASH3/EPHB2/IL33/RBP4/IL21/IL2RG/FCRL3/CGAS/ATAD5/TNFRSF4/TNF",20
"GO:0006022","GO:0006022","aminoglycan metabolic process","20/2016","80/18860",0.25,2.33878968253968,4.15137087488764,0.000219660560163659,0.00244103990918713,0.00171634260404885,"HMMR/HAS3/CEMIP/TGFB1/B3GAT1/HYAL1/ABCC5/ITIH5/TNFAIP6/IL1B/LYVE1/CEMIP2/STAB2/GALNT5/FGF2/EGF/CLTC/HAS2/B3GNT4/HYAL3",20
"GO:0034508","GO:0034508","centromere complex assembly","11/2016","31/18860",0.354838709677419,3.31957245263697,4.47154019869671,0.000224576668541135,0.00247753771750841,0.00174200492244867,"CENPI/OIP5/CENPA/CENPF/CENPK/HJURP/DLGAP5/CENPO/CENPE/CENPV/KNTC1",11
"GO:0070723","GO:0070723","response to cholesterol","11/2016","31/18860",0.354838709677419,3.31957245263697,4.47154019869671,0.000224576668541135,0.00247753771750841,0.00174200492244867,"LRP6/TGFB1/TGFBR1/GPLD1/INHBA/LRP8/CCR5/GPR155/GRAMD1C/CES1/CCL3",11
